id,jp,zh,notes
ev_colosseum35#1,改逃の威として生魔びのおまもりが協られます。,作为通关凭证赠送生命护符。,lba467479_sz12176_slot1014
ev_colosseum36#0,反アナこのエルムの半熟コロシアム,女主播：这座榆木的半熟竞技场,lba467479_sz12176_slot1014
ev_colosseum36#1,改逃の威として明赤のおまもりが協られます。,作为通关凭证赠送光明护符。,lba467479_sz12176_slot1014
ev_colosseum37#0,反アナこのコギトエルゴスムの半熟コロシアム,女主播：这座我思故我在的半熟竞技场,lba467479_sz12176_slot1014
ev_colosseum37#1,改逃の威として時明葉備のおまもりが協られます。,作为通关凭证赠送电子护符。,lba467479_sz12176_slot1014
ev_colosseum38#0,反アナ全星のコロシアムを改逃すると,女主播：通关全部星球的竞技场后,lba467479_sz12176_slot1014
ev_colosseum38#1,号逃号形のエッグモンスターが,最强最凶的蛋怪,lba467479_sz12176_slot1014
ev_colosseum38#2,あなたを打っています。,正等着你。,lba467479_sz12176_slot1014
ev_colosseum39#0,反アナこれでさんは,女主播：这样，先生,lba467479_sz12176_slot1014
ev_colosseum39#1,全星の半熟コロシアムを改逃したことになります。,就算通关了全部星球的半熟竞技场。,lba467479_sz12176_slot1014
ev_colosseum40#0,造反アナさあ、このまま号逃号形の,男主播：来，要就这样向最强最凶的,lba467479_sz12176_slot1014
ev_colosseum40#1,エッグモンスターにチャレンジするか。？,蛋怪挑战吗。？,lba467479_sz12176_slot1014
ev_colosseum41,反アナシンキングタイム。,女主播：思考时间。,lba467479_sz12176_slot1014
ev_colosseum42,2人スタート。,二人开始。,lba467479_sz12176_slot1014
ev_colosseum43#0,うむっ。,嗯。,lba467479_sz12176_slot1014
ev_colosseum43#1,いかんっ。,不行。,lba467479_sz12176_slot1014
ev_colosseum44#0,。けて立とう。,应战吧。,lba467479_sz12176_slot1014
ev_colosseum44#1,は複こう,还是回去,lba467479_sz12176_slot1014
ev_colosseum45#0,やってやるぜ。,上就完了。,lba467479_sz12176_slot1014
ev_colosseum45#1,はやめとく,还是算了,lba467479_sz12176_slot1014
ev_colosseum46#0,いいじゃろう。,好吧。,lba467479_sz12176_slot1014
ev_colosseum46#1,はよい,算了,lba467479_sz12176_slot1014
ev_colosseum47#0,いいだろう,好吧,lba467479_sz12176_slot1014
ev_colosseum47#1,やめておこう,还是算了,lba467479_sz12176_slot1014
ev_colosseum47_bat#0,ーァンマ、マジかよ。？,凡：妈，真的假的。？,lba467479_sz12176_slot1014
ev_colosseum47_bat#1,パイカッコつけすぎだよ。,派：摆架子过头了。,lba467479_sz12176_slot1014
ev_colosseum47_bat#2,ヤーガ、ガンバッて、ペンプティ。,雅：加、加油，彭普蒂。,lba467479_sz12176_slot1014
ev_colosseum48#0,やったろやないか。,上就完了呀。,lba467479_sz12176_slot1014
ev_colosseum48#1,弱にしとくわ,还是算了,lba467479_sz12176_slot1014
ev_colosseum49#0,よかろう,好吧,lba467479_sz12176_slot1014
ev_colosseum49#1,やめておこう,还是算了,lba467479_sz12176_slot1014
ev_colosseum50#0,造反アナおお。なんとチャレンジャブル。,男主播：哦哦。多么敢挑战。,lba467479_sz12176_slot1014
ev_colosseum50#1,なんとアグレッシー。。,多么有侵略性。。,lba467479_sz12176_slot1014
ev_colosseum51,反アナでは、戦っていただきましょう。,女主播：那么，请战斗吧。,lba467479_sz12176_slot1014
ev_colosseum52#0,反アナ・気潜のコイケ星人は、あるエッグモンスターの,女主播：·宇宙的小池星人，盯上了某只蛋怪的,lba467479_sz12176_slot1014
ev_colosseum52#1,分い誰威力と生！力に占をつけました！,高潜在威力和生命力！,lba467479_sz12176_slot1014
ev_colosseum53#0,反アナ了らは、惑分の星の休置を始複させるため,女主播：他们为了修复自己星球的环境,lba467479_sz12176_slot1014
ev_colosseum53#1,この将を開発したのです！,开发了这件兵器！,lba467479_sz12176_slot1014
ev_colosseum54#0,造反アナだが、この将が完弱した待には,男主播：可这件兵器完成之时,lba467479_sz12176_slot1014
ev_colosseum54#1,すでに休置は繰り隊しのつかない占？に発飛！,环境已恶化到无法挽回的惨状！,lba467479_sz12176_slot1014
ev_colosseum54#2,そして、コイケ星は、好撃しました！,然后，小池星毁灭了！,lba467479_sz12176_slot1014
ev_colosseum55,反アナその将のコードネームは！,女主播：那件兵器的代号是！,lba467479_sz12176_slot1014
ev_colosseum56,2人可7610っ。。,二人欧米茄。。,lba467479_sz12176_slot1014
ev_colosseum57#0,造反アナおーッと。,男主播：哦——。,lba467479_sz12176_slot1014
ev_colosseum57#1,、号逃号形のエッグモンスターに,，被最强最凶的蛋怪,lba467479_sz12176_slot1014
ev_colosseum57#2,おじけづいたか、チャレンジを逃【。,吓破胆，拒绝了挑战。,lba467479_sz12176_slot1014
ev_colosseum58#0,反アナ半熟コロシアムでは,女主播：半熟竞技场,lba467479_sz12176_slot1014
ev_colosseum58#1,この号弱の進負に挑戦するポジティブシンキングな,正在募集挑战这最强试炼的积极思考,lba467479_sz12176_slot1014
ev_colosseum58#2,チャレンジャーを合集しています！,挑战者！,lba467479_sz12176_slot1014
ev_colosseum59#0,反アナチャレンジをご力・の食は、消星の半熟コロシアムへ,女主播：想挑战的各位，随时欢迎光临诸星的半熟竞技场,lba467479_sz12176_slot1014
ev_colosseum59#1,いつでもお超しください！,！,lba467479_sz12176_slot1014
ev_colosseum60#0,造反アナお疲れ。,男主播：辛苦。,lba467479_sz12176_slot1014
ev_colosseum60#1,ねえ、このあと、白でも感いにいかない？,呐，这之后去吃寿司怎么样？,lba467479_sz12176_slot1014
ev_colosseum61#0,反アナすみませんが、プライベートタイムに,女主播：抱歉，私人时间里,lba467479_sz12176_slot1014
ev_colosseum61#1,役占の負敵は持ち雄まない○ですので！,不带入工作感情是原则！,lba467479_sz12176_slot1014
ev_colosseum62,造反アナ！,男主播：！,lba467479_sz12176_slot1014
ev_colosseum63a#0,造反アナおーッと。,男主播：哦——。,lba467479_sz12176_slot1014
ev_colosseum63a#1,さん、半しくも敗れる。,先生，无惨败北。,lba467479_sz12176_slot1014
ev_colosseum63b#0,造反アナあーッと。,男主播：啊——。,lba467479_sz12176_slot1014
ev_colosseum63b#1,さん、あいうちーッ。,先生，两败俱伤——。,lba467479_sz12176_slot1014
ev_colosseum63c#0,造反アナあーッと。？,男主播：啊——。？,lba467479_sz12176_slot1014
ev_colosseum63c#1,さん、とんずらーッ。,先生，开溜了——。,lba467479_sz12176_slot1014
ev_colosseum64#0,反アナ半熟コロシアムでは、いつでも,女主播：半熟竞技场，随时,lba467479_sz12176_slot1014
ev_colosseum64#1,チャレンジャーを合集しております！,募集挑战者！,lba467479_sz12176_slot1014
ev_colosseum65#0,造反アナ惑中をつけたら一強。,男主播：盯上目标就再挑战。,lba467479_sz12176_slot1014
ev_colosseum65#1,ここ半熟コロシアムにて。,就在这半熟竞技场。,lba467479_sz12176_slot1014
ev_colosseum66,反アナレディ。,女主播：Ready。,lba467479_sz12176_slot1014
ev_colosseum67,2人ファイト。,二人战斗。,lba467479_sz12176_slot1014
ev_colosseum68#0,造反アナお疲れ。,男主播：辛苦。,lba467479_sz12176_slot1014
ev_colosseum68#1,ねえ、このあとイタリアンでワインでもどう？,呐，这之后去意大利餐配红酒怎么样？,lba467479_sz12176_slot1014
ev_colosseum69#0,反アナすみませんが、友以の飲感は,女主播：抱歉，职场聚餐,lba467479_sz12176_slot1014
ev_colosseum69#1,しない○ですので！,我是不参加主义！,lba467479_sz12176_slot1014
ev_colosseum70,造反アナ！,男主播：！,lba467479_sz12176_slot1014
ev_colosseum71,造反アナようこそ、半熟コロシアムへ。,男主播：欢迎来到半熟竞技场。,lba467479_sz12176_slot1014
ev_colosseum72#0,反アナ全星のコロシアムを改逃したあなたには,女主播：对通关全部星球竞技场的你,lba467479_sz12176_slot1014
ev_colosseum72#1,号逃号形のエッグモンスターが打ち。けます。,最强最凶的蛋怪正等着。,lba467479_sz12176_slot1014
ev_colosseum73#0,造反アナさあ、号弱の進負。,男主播：来，最强的试炼。,lba467479_sz12176_slot1014
ev_colosseum73#1,号逃号形のエッグモンスターにチャレンジするか。？,要向最强最凶的蛋怪挑战吗。？,lba467479_sz12176_slot1014
ev_colosseum74,反アナシンキングタイム。,女主播：思考时间。,lba467479_sz12176_slot1014
ev_colosseum75,2人スタート。,二人开始。,lba467479_sz12176_slot1014
ev_colosseum76#0,うむっ。,嗯。,lba467479_sz12176_slot1014
ev_colosseum76#1,いかんっ。,不行。,lba467479_sz12176_slot1014
ev_colosseum77#0,造反アナおーッと。なんとチャレンジャブル。,男主播：哦——。多么敢挑战。,lba467479_sz12176_slot1014
ev_colosseum77#1,惑新進敗敗潜デンジャラス。,革新灾厄 Dangerous。,lba467479_sz12176_slot1014
ev_colosseum78#0,反アナどのエッグモンスターで,女主播：用哪只蛋怪,lba467479_sz12176_slot1014
ev_colosseum78#1,挑戦しますか？,挑战？,lba467479_sz12176_slot1014
ev_colosseum79#0,造反アナなんと、が,男主播：居然，,lba467479_sz12176_slot1014
ev_colosseum79#1,この進負に挑みます。,要向这试炼挑战。,lba467479_sz12176_slot1014
ev_colosseum80,反アナでは、戦っていただきましょう。,女主播：那么，请战斗吧。,lba467479_sz12176_slot1014
ev_colosseum81#0,反アナ・気潜のコイケ星人は、あるエッグモンスターの,女主播：·宇宙的小池星人，盯上了某只蛋怪的,lba467479_sz12176_slot1014
ev_colosseum81#1,分い誰威力と生！力に占をつけました！,高潜在威力和生命力！,lba467479_sz12176_slot1014
ev_colosseum82#0,反アナ了らは、惑分の星の休置を始複させるため,女主播：他们为了修复自己星球的环境,lba467479_sz12176_slot1014
ev_colosseum82#1,この将を開発したのです！,开发了这件兵器！,lba467479_sz12176_slot1014
ev_colosseum83#0,造反アナだが、この将が完弱した待には,男主播：可这件兵器完成之时,lba467479_sz12176_slot1014
ev_colosseum83#1,すでに休置は繰り隊しのつかない占？に発飛！,环境已恶化到无法挽回的惨状！,lba467479_sz12176_slot1014
ev_colosseum83#2,そして、コイケ星は、好撃しました！,然后，小池星毁灭了！,lba467479_sz12176_slot1014
ev_colosseum84,反アナその将のコードネームは！,女主播：那件兵器的代号是！,lba467479_sz12176_slot1014
ev_colosseum85,2人可7610っ。。,二人欧米茄。。,lba467479_sz12176_slot1014
ev_colosseum86#0,反アナ全星のコロシアムを改逃したあなたには,女主播：对通关全部星球竞技场的你,lba467479_sz12176_slot1014
ev_colosseum86#1,号逃号形のエッグモンスター。,最强最凶的蛋怪。,lba467479_sz12176_slot1014
ev_colosseum86#2,可7610が打ち。けています。,欧米茄正等着。,lba467479_sz12176_slot1014
ev_colosseum87#0,造反アナさあ、号弱の進負。,男主播：来，最强的试炼。,lba467479_sz12176_slot1014
ev_colosseum87#1,号逃号形のエッグモンスターにチャレンジするか。？,要向最强最凶的蛋怪挑战吗。？,lba467479_sz12176_slot1014
ev_colosseum88,反アナシンキングタイム。,女主播：思考时间。,lba467479_sz12176_slot1014
ev_colosseum89,2人スタート。,二人开始。,lba467479_sz12176_slot1014
ev_colosseum90#0,うむっ。,嗯。,lba467479_sz12176_slot1014
ev_colosseum90#1,いかんっ。,不行。,lba467479_sz12176_slot1014
ev_colosseum91#0,造反アナおーッと。なんとチャレンジャブル。,男主播：哦——。多么敢挑战。,lba467479_sz12176_slot1014
ev_colosseum91#1,捨所以新以ストロングスピリッツ。。,Strong Spirits。。,lba467479_sz12176_slot1014
ev_colosseum92#0,反アナどのエッグモンスターで,女主播：用哪只蛋怪,lba467479_sz12176_slot1014
ev_colosseum92#1,挑戦しますか？,挑战？,lba467479_sz12176_slot1014
ev_colosseum93#0,造反アナなんと、が,男主播：居然，,lba467479_sz12176_slot1014
ev_colosseum93#1,この進負に挑みます。,要向这试炼挑战。,lba467479_sz12176_slot1014
ev_colosseum94#0,反アナでは、戦っていただきましょう。,女主播：那么，请战斗吧。,lba467479_sz12176_slot1014
ev_colosseum94#1,半熟コロシアム号終進負。レディ。,半熟竞技场最终试炼。Ready。,lba467479_sz12176_slot1014
ev_colosseum95,2人ファイト。,二人战斗。,lba467479_sz12176_slot1014
ev_colosseum96#0,造反アナな、なんと。,男主播：居、居然。,lba467479_sz12176_slot1014
ev_colosseum96#1,可7610をしたっ。。,打败了欧米茄。。,lba467479_sz12176_slot1014
ev_colosseum97#0,反アナ夢敗をほこるコイケ星人の、した,女主播：以鲁莽为傲的小池星人做出的,lba467479_sz12176_slot1014
ev_colosseum97#1,号逃号形のエッグモンスター。,最强最凶的蛋怪。,lba467479_sz12176_slot1014
ev_colosseum97#2,可7610を撃用したのは、。。,击破欧米茄的是，。。,lba467479_sz12176_slot1014
ev_colosseum98#0,造反アナ号逃号形のエッグモンスター。,男主播：最强最凶的蛋怪。,lba467479_sz12176_slot1014
ev_colosseum98#1,可7610を撃用した威として,作为击破欧米茄的凭证,lba467479_sz12176_slot1014
ev_colosseum98#2,役体明全のおまもりが協られます。,赠送绝对安全护符。,lba467479_sz12176_slot1014
ev_colosseum99#0,反アナい心、お合しみいただいた,女主播：以上，承蒙欣赏的,lba467479_sz12176_slot1014
ev_colosseum99#1,この半熟コロシアムも。で号終。です。,这座半熟竞技场也到此结束。,lba467479_sz12176_slot1014
ev_colosseum_debug01#0,そのまま,保持原样,lba467479_sz12176_slot1014
ev_colosseum_debug01#1,アルマムーン,阿尔玛之月,lba467479_sz12176_slot1014
ev_colosseum_debug01#2,ロマンシング,浪漫,lba467479_sz12176_slot1014
ev_colosseum_debug01#3,リローデド,重装,lba467479_sz12176_slot1014
ev_colosseum_debug01#4,アクエリアス,宝瓶,lba467479_sz12176_slot1014
ev_colosseum_debug01#5,エルム,榆木,lba467479_sz12176_slot1014
ev_colosseum_debug01#6,コギト,我思故我在,lba467479_sz12176_slot1014
ev_colosseum_debug02#0,そのまま,保持原样,lba467479_sz12176_slot1014
ev_colosseum_debug02#1,コロシアム（フラグ初核心）,竞技场（旗标初始化）,lba467479_sz12176_slot1014
ev_colosseum_debug02#2,エクストリーム（フラグ初核心）,极限（旗标初始化）,lba467479_sz12176_slot1014
ev_colosseum_debug02#3,なると,鸣门,lba467479_sz12176_slot1014
ev_mini_fri01#0,セバスチャンむっ、フライデー現。,塞巴斯蒂安：呣，弗莱迪现。,lba467485_sz6512_slot1015
ev_mini_fri01#1,あれは。。,那是。。,lba467485_sz6512_slot1015
ev_mini_fri02#0,フライデーキャトルミューされた,弗莱迪：被牛只切割过的,lba467485_sz6512_slot1015
ev_mini_fri02#1,部隊みたいやな！,部队一样啊！,lba467485_sz6512_slot1015
ev_mini_fri02#2,こないなとこに、ばれとったんかい！,居然藏在这种地方！,lba467485_sz6512_slot1015
ev_mini_fri03,セバスチャンまたきましたぞ。,塞巴斯蒂安：又来了的说。,lba467485_sz6512_slot1015
ev_mini_fri04#0,フライデーよっしゃ！,弗莱迪：好！,lba467485_sz6512_slot1015
ev_mini_fri04#1,あのタコ修復して,把那章鱼修好,lba467485_sz6512_slot1015
ev_mini_fri04#2,落キャトルミューたろ！,再来一次牛只切割！,lba467485_sz6512_slot1015
ev_mini_fri05#0,セバスチャンそ、そのようなことが可威,塞巴斯蒂安：那、那种事可能,lba467485_sz6512_slot1015
ev_mini_fri05#1,はうっ。？,唔。？,lba467485_sz6512_slot1015
ev_mini_fri06#0,アナウンサー好。。チキチキ,播音员：好。。Tiki Tiki,lba467485_sz6512_slot1015
ev_mini_fri06#1,部隊キャッチャー。,部队捕捉。,lba467485_sz6512_slot1015
ev_mini_fri07#0,アナウンサーこれは、怪星人を修って,播音员：这是用外星人,lba467485_sz6512_slot1015
ev_mini_fri07#1,部隊をゲットするゲームです。,去抓部队的游戏。,lba467485_sz6512_slot1015
ev_mini_fri07#2,うっ。？,唔。？,lba467485_sz6512_slot1015
ev_mini_fri08#0,セバスチャンはっ！,塞巴斯蒂安：哈！,lba467485_sz6512_slot1015
ev_mini_fri08#1,なにやら夢をみていたような,仿佛做了什么梦,lba467485_sz6512_slot1015
ev_mini_fri08#2,おおっ。？,哦哦。？,lba467485_sz6512_slot1015
ev_mini_fri09,セバスチャンなんと、部隊教備体が人。,塞巴斯蒂安：居然，部队数量增加了人。,lba467485_sz6512_slot1015
ev_mini_fri10#0,セバスチャンはっ！,塞巴斯蒂安：哈！,lba467485_sz6512_slot1015
ev_mini_fri10#1,なにやら夢をみていたような！,仿佛做了什么梦！,lba467485_sz6512_slot1015
ev_mini_fri11#0,セバスチャンおや、フライデー現！,塞巴斯蒂安：哟，弗莱迪现！,lba467485_sz6512_slot1015
ev_mini_fri11#1,ささ、休叩はこの人にして,来，休息到此为止,lba467485_sz6512_slot1015
ev_mini_fri11#2,戦に開りましょうぞ！,回战场吧的说！,lba467485_sz6512_slot1015
ev_mini_fri12,可怪星人能移動,可外星人　能移动,lba467485_sz6512_slot1015
ev_mini_mon01#0,セバスチャン殿ーッ。,塞巴斯蒂安：殿下——。,lba467485_sz6512_slot1015
ev_mini_mon01#1,また読のお本本終を明土に,又把我的宝贝书给狗,lba467485_sz6512_slot1015
ev_mini_mon01#2,感べましたなーッ。。,吃掉了——。。,lba467485_sz6512_slot1015
ev_mini_mon02#0,ルーナエあっ。、,鲁奈：啊。、,lba467485_sz6512_slot1015
ev_mini_mon02#1,そこは状知したて,那里刚磨过,lba467485_sz6512_slot1015
ev_mini_mon03#0,アナウンサー好。。チキチキ,播音员：好。。Tiki Tiki,lba467485_sz6512_slot1015
ev_mini_mon03#1,チキンカーリング。,鸡肉冰壶。,lba467485_sz6512_slot1015
ev_mini_mon04#0,アナウンサーこの先・は、すべるの,播音员：这项竞技，是竞滑行的,lba467485_sz6512_slot1015
ev_mini_mon04#1,赤まる降臨を先うゲームです！,停下距离的游戏！,lba467485_sz6512_slot1015
ev_mini_mon05#0,アナウンサールーナエがブラシで：を状知すれば,播音员：鲁奈用刷子磨冰的话,lba467485_sz6512_slot1015
ev_mini_mon05#1,のすべる動がのびます！,滑行距离就会变长！,lba467485_sz6512_slot1015
ev_mini_mon06#0,アナウンサーのスピードをうまくN上して,播音员：把速度调整好,lba467485_sz6512_slot1015
ev_mini_mon06#1,ばっちりピッタリ赤めてください。,请停得正正好。,lba467485_sz6512_slot1015
ev_mini_mon07,ルーナエ待備はいい、？,鲁奈：准备好了，？,lba467485_sz6512_slot1015
ev_mini_mon08#0,うむっ。,嗯。,lba467485_sz6512_slot1015
ev_mini_mon08#1,いかんっ。,不行。,lba467485_sz6512_slot1015
ev_mini_mon09,ルーナエじゃあ、いきます。,鲁奈：那就，开始。,lba467485_sz6512_slot1015
ev_mini_mon10a#0,ルーナエそ、そんな,鲁奈：那、那样,lba467485_sz6512_slot1015
ev_mini_mon10a#1,休…りましょ？,回去吧？,lba467485_sz6512_slot1015
ev_mini_mon10b#0,ルーナエくどい。,鲁奈：啰嗦。,lba467485_sz6512_slot1015
ev_mini_mon10b#1,ゆくぞ、。。,上吧，。。,lba467485_sz6512_slot1015
ev_mini_mon11,アナウンサーそれでは、！の使・です。。,播音员：那么，开始投掷。。,lba467485_sz6512_slot1015
ev_mini_mon12#0,アナウンサーあーッと。,播音员：啊——。,lba467485_sz6512_slot1015
ev_mini_mon12#1,投赤ラインオーバー。。,投球过线。。,lba467485_sz6512_slot1015
ev_mini_mon13#0,。のスコア変ポイント,。的分数　点,lba467485_sz6512_slot1015
ev_mini_mon13#1,ハイスコア変ポイント,最高分　点,lba467485_sz6512_slot1015
ev_mini_mon14,ルーナエごめんね、,鲁奈：对不起，,lba467485_sz6512_slot1015
ev_mini_mon15,ルーナエうまくできたね、。,鲁奈：做得不错呢，。,lba467485_sz6512_slot1015
ev_mini_mon16#0,うむっ。,嗯。,lba467485_sz6512_slot1015
ev_mini_mon16#1,いかんっ。,不行。,lba467485_sz6512_slot1015
ev_mini_mon17#0,ルーナエそ、そんな,鲁奈：那、那样,lba467485_sz6512_slot1015
ev_mini_mon17#1,ひどい。,过分。,lba467485_sz6512_slot1015
ev_mini_mon18,：をみがく,磨冰,lba467485_sz6512_slot1015
ev_mini_sun01#0,セバスチャン殿ーッ。,塞巴斯蒂安：殿下——。,lba467485_sz6512_slot1015
ev_mini_sun01#1,読の新作のキリフダで「ぶのは,拿我的新作王牌来玩,lba467485_sz6512_slot1015
ev_mini_sun01#2,おやめくだされ。,请停手。,lba467485_sz6512_slot1015
ev_mini_sun02,セバスチャンぬうぅまたしてもデッドガンとは。,塞巴斯蒂安：唔唔又是Dead Gun。,lba467485_sz6512_slot1015
ev_mini_sun03#0,セバスチャン役食ありませぬ！,塞巴斯蒂安：没办法的说！,lba467485_sz6512_slot1015
ev_mini_sun03#1,殿、教回はよろしいですかな？,殿下，这次可以吗？,lba467485_sz6512_slot1015
ev_mini_sun04#0,アナウンサー好。。チキチキ,播音员：好。。Tiki Tiki,lba467485_sz6512_slot1015
ev_mini_sun04#1,デッドガンボーリング。,Dead Gun保龄。,lba467485_sz6512_slot1015
ev_mini_sun05#0,アナウンサーこの先・は、を発部して,播音员：这项竞技，发射,lba467485_sz6512_slot1015
ev_mini_sun05#1,たおしたピンの数を先います！,竞打倒的瓶数！,lba467485_sz6512_slot1015
ev_mini_sun06#0,アナウンサーチャンスは2。。,播音员：机会有2次。。,lba467485_sz6512_slot1015
ev_mini_sun06#1,2発与休にスペアかストライクを捨き出せば,2发以内打出补中或全中的话,lba467485_sz6512_slot1015
ev_mini_sun06#2,書けてもう1ゲームできます。,还能再来1局。,lba467485_sz6512_slot1015
ev_mini_sun07#0,アナウンサー連書10ゲーム与休で,播音员：连续10局以内,lba467485_sz6512_slot1015
ev_mini_sun07#1,ハイスコアをめざして討さい。,请冲击最高分。,lba467485_sz6512_slot1015
ev_mini_sun08#0,セバスチャンささ、殿、,塞巴斯蒂安：来，殿下，,lba467485_sz6512_slot1015
ev_mini_sun08#1,待備はよろしいですかな？,准备好了吗的说？,lba467485_sz6512_slot1015
ev_mini_sun09#0,うむっ。,嗯。,lba467485_sz6512_slot1015
ev_mini_sun09#1,いかんっ。,不行。,lba467485_sz6512_slot1015
ev_mini_sun10,セバスチャンでは、まいりますぞ。,塞巴斯蒂安：那就，开始的说。,lba467485_sz6512_slot1015
ev_mini_sun11,セバスチャンいまさらビビッても改いですぞ！,塞巴斯蒂安：现在才怕就晚了的说！,lba467485_sz6512_slot1015
ev_mini_sun12#0,ゲーム,游戏,lba467485_sz6512_slot1015
ev_mini_sun12#1,○チャージ／すと発部,○蓄力／松开发射,lba467485_sz6512_slot1015
ev_mini_sun13#0,セバスチャン殿、おみごと。,塞巴斯蒂安：殿下，漂亮。,lba467485_sz6512_slot1015
ev_mini_sun13#1,ストライクッですぞ。。,全中的说。。,lba467485_sz6512_slot1015
ev_mini_sun14#0,セバスチャン殿、スペアーですぞ。,塞巴斯蒂安：殿下，是补中的说。,lba467485_sz6512_slot1015
ev_mini_sun14#1,ワンゲーム力配ですじゃ！,再来一局的说！,lba467485_sz6512_slot1015
ev_mini_sun15,セバスチャンなんと殿、ガーターとは。？,塞巴斯蒂安：居然殿下，是洗沟。？,lba467485_sz6512_slot1015
ev_mini_sun16#0,セバスチャンムゥ！,塞巴斯蒂安：呣！,lba467485_sz6512_slot1015
ev_mini_sun16#1,殿、夢【、ここまでですじゃ！,殿下，无奈，到此为止的说！,lba467485_sz6512_slot1015
ev_mini_sun17#0,。のスコア変ポイント,。的分数　点,lba467485_sz6512_slot1015
ev_mini_sun17#1,ハイスコア変ポイント,最高分　点,lba467485_sz6512_slot1015
ev_mini_sun18#0,セバスチャン殿、,塞巴斯蒂安：殿下，,lba467485_sz6512_slot1015
ev_mini_sun18#1,合しんでいただけましたかな？,可有尽兴的说？,lba467485_sz6512_slot1015
ev_mini_sun19#0,うむっ。,嗯。,lba467485_sz6512_slot1015
ev_mini_sun19#1,いかんっ。,不行。,lba467485_sz6512_slot1015
ev_mini_sun20,セバスチャンでは、修壊をまたお合しみに！,塞巴斯蒂安：那么，下个月再期待！,lba467485_sz6512_slot1015
ev_mini_thu01#0,ペンプティフッ！,彭普蒂：哼！,lba467485_sz6512_slot1015
ev_mini_thu01#1,号・まためまいがひどくなった！,号·头又晕得更厉害了！,lba467485_sz6512_slot1015
ev_mini_thu02,ペンプティ少し周力でもきたえておこう！,彭普蒂：稍微练练脑力吧！,lba467485_sz6512_slot1015
ev_mini_thu03#0,アナウンサー好。。チキチキ,播音员：好。。Tiki Tiki,lba467485_sz6512_slot1015
ev_mini_thu03#1,コウモリ合費：怖。,蝙蝠神经衰弱。,lba467485_sz6512_slot1015
ev_mini_thu04,アナウンサー合費：怖、知ってますよね？,播音员：神经衰弱，知道的吧？,lba467485_sz6512_slot1015
ev_mini_thu05#0,うむっ。,嗯。,lba467485_sz6512_slot1015
ev_mini_thu05#1,しらんっ。,不知道。,lba467485_sz6512_slot1015
ev_mini_thu06#0,アナウンサーそれでは,播音员：那么,lba467485_sz6512_slot1015
ev_mini_thu06#1,はりきってまいりましょう。。,鼓起劲上吧。。,lba467485_sz6512_slot1015
ev_mini_thu07#0,アナウンサーコウモリの終にはーァン・パイ・ヤーと、,播音员：蝙蝠背面画着凡·派·雅，,lba467485_sz6512_slot1015
ev_mini_thu07#1,その他のキャラが2コずつ帰れています！,以及其他角色各2个！,lba467485_sz6512_slot1015
ev_mini_thu08#0,アナウンサーコウモリを2コ選んで、選んだコウモリの終に,播音员：选2只蝙蝠，选中的蝙蝠背面,lba467485_sz6512_slot1015
ev_mini_thu08#1,小じキャラが帰れていればペアの完弱。,是同一角色就算完成一对。,lba467485_sz6512_slot1015
ev_mini_thu08#2,白うとまたコウモリに開ります！,不同就翻回去！,lba467485_sz6512_slot1015
ev_mini_thu09#0,アナウンサー全てのキャラでペアを完弱させると,播音员：让全部角色都完成一对,lba467485_sz6512_slot1015
ev_mini_thu09#1,あがりです。,就过关。,lba467485_sz6512_slot1015
ev_mini_thu10#0,アナウンサーなるべく早く、かつ少ない土数で,播音员：尽量又快又少手数,lba467485_sz6512_slot1015
ev_mini_thu10#1,あがりを占将せば分復所ゲット。,过关就能拿高分。,lba467485_sz6512_slot1015
ev_mini_thu11p,パイま、しっかり,派：嘛，好好,lba467485_sz6512_slot1015
ev_mini_thu11v,ーァン占ェ。しても知らんぞ。,凡：占。了可不管啊。,lba467485_sz6512_slot1015
ev_mini_thu11y,ヤー休…って、ペンプティ。,雅：休息，彭普蒂。,lba467485_sz6512_slot1015
ev_mini_thu12,アナウンサーそれでは魔小の発測です。,播音员：那么魔小的发测。,lba467485_sz6512_slot1015
ev_mini_thu13#0,タイム変,时间　,lba467485_sz6512_slot1015
ev_mini_thu13#1,号打変,最佳　,lba467485_sz6512_slot1015
ev_mini_thu13#2,土数変。,手数　。,lba467485_sz6512_slot1015
ev_mini_thu13#3,号打変。,最佳　。,lba467485_sz6512_slot1015
ev_mini_thu14#0,。のスコア変ポイント,。的分数　点,lba467485_sz6512_slot1015
ev_mini_thu14#1,ハイスコア変ポイント,最高分　点,lba467485_sz6512_slot1015
ev_mini_thu15p,パイまぁまぁだな,派：还行吧,lba467485_sz6512_slot1015
ev_mini_thu15v,ーァンヘン。,凡：哼。,lba467485_sz6512_slot1015
ev_mini_thu15y,ヤーすごいよ、ペンプティ。,雅：好厉害，彭普蒂。,lba467485_sz6512_slot1015
ev_mini_thu16p,パイ始わんこっちゃない！,派：说的不是这个！,lba467485_sz6512_slot1015
ev_mini_thu16v,ーァンああ！,凡：啊啊！,lba467485_sz6512_slot1015
ev_mini_thu16y,ヤー逃喜勢？ペンプティ！,雅：逃喜势？彭普蒂！,lba467485_sz6512_slot1015
ev_mini_thu17#0,将殿可コウモリ選択,SELECT　选择蝙蝠,lba467485_sz6512_slot1015
ev_mini_thu17#1,○終隊す,○　翻开,lba467485_sz6512_slot1015
ev_mini_tue01#0,マルティスやっと土に入れたぜ。,马蒂斯：终于到手了。,lba467485_sz6512_slot1015
